caso_id_canonico,tipo,norma,ambito,n_menciones
331_p1854,ley,1285,considerando,1
331_p1859,ley,1285,considerando,1
331_p1869,ley,1181,considerando,2
331_p1869,ley,2811,considerando,1
331_p1873,ley,24463,considerando,3
331_p1873,ley,13264,voto,1
331_p1873,ley,14236,voto,1
331_p1873,ley,18477,voto,2
331_p1873,ley,23473,voto,1
331_p1873,ley,24463,voto,8
331_p1890,ley,16986,voto,1
331_p1890,ley,25561,voto,1
331_p1900,ley,26061,considerando,1
331_p1910,ley,25675,voto,1
331_p1927,ley,16986,voto,1
331_p1927,ley,25453,voto,3
331_p1942,ley,16986,caratula,1
331_p1942,ley,13041,considerando,3
331_p1942,ley,1957,considerando,1
331_p1942,ley,20393,considerando,2
331_p1942,ley,23928,considerando,2
331_p1942,ley,25561,considerando,10
331_p1942,ley,25565,considerando,1
331_p1942,ley,25725,considerando,1
331_p1942,ley,25790,considerando,1
331_p1942,ley,13041,voto,2
331_p1942,ley,25561,voto,8
331_p1985,ley,23898,considerando,2
331_p1985,ley,24073,considerando,1
331_p1987,ley,23660,considerando,1
331_p1987,ley,24754,considerando,3
331_p2002,ley,25344,voto,1
331_p2006,ley,25561,caratula,2
331_p2006,ley,24241,considerando,5
331_p2006,ley,25561,considerando,2
331_p2006,ley,16986,voto,1
331_p2006,ley,24241,voto,2
331_p2006,ley,24557,voto,1
331_p2006,ley,25561,voto,4
331_p2006,ley,25820,voto,1
331_p2047,ley,25854,considerando,4
331_p2047,ley,26061,considerando,2
331_p2047,ley,24779,voto,1
331_p2047,ley,25854,voto,2
331_p2047,ley,26061,voto,2
331_p2094,ley,24463,considerando,1
331_p2094,ley,24241,voto,1
331_p2094,ley,24463,voto,4
331_p2094,ley,26198,voto,1
331_p2099,ley,1285,considerando,2
331_p2104,ley,24043,caratula,1
331_p2119,ley,16986,considerando,1
331_p2119,ley,7274,considerando,1
331_p2119,ley,7274,voto,3
331_p2135,ley,10592,considerando,3
331_p2135,ley,6982,considerando,2
331_p2135,ley,10592,voto,1
331_p2135,ley,24901,voto,3
331_p2156,ley,22172,considerando,1
331_p2156,ley,2434,considerando,4
331_p2163,ley,24463,considerando,1
331_p2166,ley,24463,considerando,4
331_p2166,ley,26025,considerando,1
331_p2166,ley,26153,dispositivo,1
331_p2169,ley,24557,caratula,1
331_p2174,ley,24557,considerando,1
331_p2178,ley,24076,considerando,2
331_p2178,ley,3146,considerando,1
331_p2178,ley,3701,considerando,2
331_p2195,ley,1095,considerando,1
331_p2202,ley,24767,considerando,3
331_p2202,ley,25304,considerando,3
331_p2202,ley,25304,voto,1
331_p2223,ley,10907,considerando,1
331_p2223,ley,13366,considerando,1
331_p2223,ley,25675,considerando,3
331_p2240,ley,17562,considerando,2
331_p2240,ley,21388,considerando,2
331_p2240,ley,24463,considerando,1
331_p2240,ley,17562,voto,3
331_p2240,ley,21388,voto,2
331_p2240,ley,24463,voto,1
331_p2246,ley,18037,considerando,2
331_p2246,ley,22611,considerando,3
331_p2246,ley,23570,considerando,2
331_p2246,ley,24463,considerando,1
331_p2257,ley,24521,caratula,1
331_p2280,ley,16986,considerando,1
331_p2283,ley,1285,considerando,1
331_p2285,ley,24390,considerando,1
331_p2293,ley,1285,considerando,1
331_p2298,ley,24767,considerando,3
331_p2302,ley,25990,considerando,2
331_p2309,ley,24660,considerando,1
331_p2316,ley,25561,caratula,2
331_p2316,ley,25561,considerando,3
331_p2319,ley,25882,considerando,1
331_p2331,ley,24767,considerando,2
331_p2331,ley,25126,considerando,2
331_p2353,ley,18037,considerando,1
331_p2353,ley,24463,considerando,3
331_p2353,ley,26153,considerando,1
331_p2353,ley,26153,dispositivo,1
331_p2359,ley,1285,considerando,1
331_p2363,ley,23708,considerando,1
331_p2363,ley,24767,considerando,2
331_p2376,ley,24767,considerando,7
331_p2376,ley,24946,voto,1
331_p2382,ley,21526,considerando,1
331_p2382,ley,22529,considerando,1
331_p2382,ley,23737,voto,1
331_p2406,ley,25414,caratula,2
331_p2406,ley,10996,considerando,1
331_p2406,ley,12954,considerando,2
331_p2406,ley,23187,considerando,14
331_p2406,ley,24946,considerando,1
331_p2406,ley,25344,considerando,3
331_p2406,ley,25414,considerando,11
331_p2406,ley,3367,considerando,1
331_p2406,ley,23187,voto,6
331_p2406,ley,25414,voto,1
331_p2453,ley,25565,caratula,2
331_p2453,ley,25565,voto,1
331_p2462,ley,24390,voto,2
331_p2466,ley,24013,considerando,1
331_p2466,ley,25323,considerando,1
331_p2466,ley,25561,considerando,1
331_p2470,ley,25344,considerando,1
331_p2470,ley,25471,considerando,4
331_p2491,ley,26167,considerando,4
331_p2499,ley,23551,considerando,5
331_p2526,ley,1285,considerando,1
331_p2528,ley,17319,considerando,3
331_p2538,ley,18037,considerando,2
331_p2538,ley,24463,considerando,4
331_p2538,ley,26153,considerando,1
331_p2538,ley,26153,dispositivo,1
331_p2538,ley,18037,voto,9
331_p2538,ley,23928,voto,4
331_p2538,ley,24463,voto,4
331_p2550,ley,24145,considerando,6
331_p2567,ley,23928,considerando,1
331_p2567,ley,25561,considerando,1
331_p2573,ley,22969,considerando,3
331_p2573,ley,23982,considerando,1
331_p2590,ley,19550,considerando,3
331_p2608,ley,13018,considerando,2
331_p2608,ley,20416,considerando,2
331_p2638,ley,1285,considerando,1
331_p2638,ley,1285,voto,1
331_p2649,ley,11683,considerando,1
331_p2649,ley,1285,considerando,1
331_p2656,ley,16986,caratula,1
331_p2656,ley,11683,considerando,3
331_p2663,ley,24043,caratula,1
331_p2663,ley,24043,considerando,7
331_p2663,ley,26165,considerando,1
331_p2691,ley,10903,considerando,3
331_p2691,ley,22278,considerando,9
331_p2691,ley,26061,considerando,8
331_p2691,ley,22278,voto,2
331_p2691,ley,26061,voto,5
331_p2715,ley,20744,considerando,1
331_p2715,ley,24635,considerando,1
331_p2720,ley,23737,caratula,2
331_p2720,ley,23737,considerando,2
331_p2720,ley,26052,considerando,1
331_p2720,ley,23737,voto,3
331_p2720,ley,26052,voto,1
331_p2728,ley,19764,considerando,1
331_p2728,ley,25126,considerando,1
331_p2728,ley,3759,considerando,1
331_p2737,ley,11683,considerando,1
331_p2737,ley,23966,considerando,1
331_p2745,ley,25344,considerando,1
331_p2745,ley,25565,considerando,2
331_p2759,ley,22140,considerando,1
331_p2759,ley,23769,considerando,3
331_p2759,ley,24241,considerando,1
331_p2765,ley,25344,considerando,1
331_p2765,ley,25725,considerando,1
331_p2769,ley,11683,considerando,1
331_p2777,ley,1820,considerando,2
331_p2777,ley,5494,considerando,1
331_p2784,ley,1285,considerando,1
331_p2784,ley,13592,considerando,2
331_p2784,ley,16986,considerando,1
331_p2784,ley,25916,considerando,2
331_p2797,ley,24946,considerando,1
331_p2797,ley,25675,considerando,1
331_p2833,ley,23737,caratula,1
331_p2839,ley,24557,considerando,1
331_p2844,ley,25798,considerando,3
331_p2844,ley,26167,considerando,6
331_p2844,ley,26167,dispositivo,1
331_p2848,ley,11683,voto,3
331_p2858,ley,1285,considerando,1
331_p2878,ley,19549,considerando,1
331_p2878,ley,22021,considerando,5
331_p2878,ley,22702,considerando,3
331_p2878,ley,25725,considerando,1
331_p2889,ley,19655,considerando,1
331_p2889,ley,23661,considerando,1
331_p2893,ley,25561,considerando,1
331_p2898,ley,25798,considerando,1
331_p2898,ley,25820,considerando,1
331_p2898,ley,26167,considerando,1
331_p2907,ley,22351,considerando,1
331_p2907,ley,4467,considerando,1
331_p2919,ley,4459,considerando,1
331_p2925,ley,16986,caratula,1
331_p2925,ley,25675,considerando,1
332_p33,ley,1285,considerando,1
332_p33,ley,23551,considerando,1
332_p33,ley,24642,considerando,3
332_p33,ley,9688,considerando,1
332_p33,ley,1285,voto,1
332_p33,ley,14467,voto,1
332_p33,ley,23551,voto,1
332_p33,ley,24557,voto,1
332_p33,ley,24642,voto,4
332_p51,ley,1285,considerando,1
332_p51,ley,19359,considerando,2
332_p51,ley,23982,considerando,1
332_p58,ley,24557,considerando,1
332_p60,ley,24557,caratula,1
332_p66,ley,18284,considerando,1
332_p89,ley,23696,considerando,1
332_p89,ley,25471,considerando,3
332_p102,ley,13998,considerando,1
332_p102,ley,22802,considerando,2
332_p105,ley,15322,considerando,1
332_p105,ley,19550,considerando,2
332_p105,ley,24522,considerando,1
332_p111,ley,16986,caratula,1
332_p111,ley,25873,caratula,2
332_p111,ley,16986,considerando,1
332_p111,ley,19798,considerando,2
332_p111,ley,23187,considerando,1
332_p111,ley,24240,considerando,1
332_p111,ley,25675,considerando,1
332_p111,ley,25760,considerando,1
332_p111,ley,25837,considerando,1
332_p111,ley,25873,considerando,7
332_p111,ley,8078,considerando,1
332_p111,ley,25873,voto,1
332_p155,ley,24521,caratula,1
332_p161,ley,24521,caratula,1
332_p166,ley,19549,caratula,1
332_p166,ley,24521,caratula,1
332_p170,ley,18695,considerando,3
332_p170,ley,25212,considerando,1
332_p170,ley,18695,voto,2
332_p170,ley,25212,voto,1
332_p193,ley,18693,considerando,1
332_p193,ley,18695,considerando,1
332_p193,ley,21844,considerando,2
332_p193,ley,22520,considerando,1
332_p193,ley,24557,considerando,1
332_p193,ley,25212,considerando,1
332_p193,ley,25877,considerando,1
332_p212,ley,15336,considerando,8
332_p212,ley,23164,considerando,5
332_p212,ley,24065,considerando,1
332_p212,ley,24954,considerando,1
332_p238,ley,1285,considerando,1
332_p238,ley,26061,considerando,2
332_p244,ley,1285,considerando,1
332_p244,ley,24522,considerando,2
332_p244,ley,1285,voto,2
332_p244,ley,24522,voto,2
332_p253,ley,25561,considerando,1
332_p253,ley,20091,voto,1
332_p253,ley,25561,voto,1
332_p276,ley,24557,considerando,1
332_p287,ley,1285,considerando,1
332_p287,ley,21708,considerando,1
332_p297,ley,1612,considerando,1
332_p297,ley,23719,considerando,2
332_p297,ley,24767,considerando,1
332_p335,ley,23928,considerando,4
332_p335,ley,25561,considerando,3
332_p335,ley,25820,considerando,1
332_p343,ley,11683,considerando,5
332_p343,ley,1285,considerando,1
332_p343,ley,25795,considerando,1
332_p343,ley,26044,considerando,1
332_p347,ley,1285,considerando,1
332_p347,ley,20628,considerando,4
332_p351,ley,23719,considerando,1
332_p351,ley,24767,considerando,2
332_p357,ley,11683,considerando,2
332_p357,ley,1285,considerando,1
332_p357,ley,24769,considerando,3
332_p363,ley,25561,considerando,1
332_p363,ley,25820,dispositivo,1
332_p370,ley,26167,considerando,1
332_p373,ley,21526,considerando,1
332_p373,ley,23952,considerando,1
332_p373,ley,25561,considerando,1
332_p373,ley,25713,considerando,1
332_p373,ley,25798,considerando,6
332_p377,ley,25561,voto,1
332_p405,ley,24240,voto,4
332_p424,ley,25561,considerando,1
332_p424,ley,25798,considerando,2
332_p424,ley,26167,considerando,2
332_p426,ley,22765,considerando,1
332_p426,ley,23916,considerando,1
332_p426,ley,25561,considerando,2
332_p433,ley,23298,considerando,2
332_p433,ley,23592,considerando,1
332_p433,ley,23298,voto,1
332_p433,ley,23592,voto,2
332_p459,ley,25561,caratula,3
332_p500,ley,24028,considerando,4
332_p500,ley,24557,considerando,3
332_p512,ley,22278,considerando,5
332_p531,ley,23696,considerando,2
332_p531,ley,24145,considerando,1
332_p552,ley,21258,considerando,2
332_p552,ley,23062,considerando,9
332_p552,ley,18188,voto,2
332_p582,ley,25675,considerando,2
332_p585,ley,1285,considerando,1
332_p585,ley,12910,considerando,1
332_p585,ley,21708,considerando,1
332_p585,ley,23696,considerando,6
332_p588,ley,26167,voto,1
332_p591,ley,25798,considerando,1
332_p591,ley,25798,voto,3
332_p591,ley,26167,voto,4
332_p602,ley,17418,considerando,1
332_p611,ley,24043,caratula,1
332_p611,ley,19549,considerando,2
332_p611,ley,24043,considerando,2
332_p640,ley,1622,considerando,5
332_p640,ley,17319,considerando,7
332_p640,ley,26197,considerando,1
332_p640,ley,3543,considerando,5
332_p640,ley,3543,dispositivo,1
332_p663,ley,25675,considerando,1
332_p663,ley,26331,considerando,2
332_p663,ley,7543,considerando,2
332_p672,ley,22362,considerando,2
332_p674,ley,1285,considerando,1
332_p674,ley,12910,considerando,1
332_p674,ley,13064,considerando,1
332_p674,ley,21250,considerando,1
332_p674,ley,22294,considerando,1
332_p674,ley,309874900,considerando,1
332_p709,ley,24557,considerando,1
332_p709,ley,24557,voto,1
332_p731,ley,18037,considerando,1
332_p731,ley,23191,considerando,1
332_p731,ley,24241,considerando,4
332_p731,ley,24463,considerando,2
332_p731,ley,26153,considerando,1
332_p731,ley,26153,dispositivo,1
332_p737,ley,11683,considerando,2
332_p737,ley,1285,considerando,1
332_p737,ley,21708,considerando,1
332_p737,ley,22021,considerando,1
332_p737,ley,24522,considerando,8
332_p752,ley,1285,considerando,1
332_p752,ley,19550,considerando,1
332_p752,ley,1285,voto,1
332_p752,ley,19550,voto,1
332_p752,ley,20840,voto,1
332_p761,ley,12915,considerando,1
332_p761,ley,16986,considerando,1
332_p764,ley,25798,considerando,1
332_p764,ley,25820,considerando,1
332_p764,ley,25798,voto,2
332_p764,ley,26167,voto,3
332_p797,ley,25798,considerando,2
332_p797,ley,26167,dispositivo,1
332_p800,ley,17319,considerando,4
332_p800,ley,25561,considerando,8
332_p800,ley,26197,considerando,2
332_p820,ley,24043,caratula,3
332_p837,ley,16638,considerando,2
332_p837,ley,16638,voto,3
332_p850,ley,18037,considerando,2
332_p850,ley,22431,considerando,1
332_p850,ley,24463,considerando,1
332_p852,ley,18037,considerando,2
332_p852,ley,24463,considerando,2
332_p852,ley,26153,considerando,1
332_p854,ley,25561,considerando,1
332_p854,ley,25798,considerando,1
332_p867,ley,24051,considerando,1
332_p873,ley,25798,considerando,1
332_p873,ley,26167,considerando,2
332_p875,ley,19549,considerando,1
332_p875,ley,25344,considerando,1
332_p892,ley,25561,considerando,1
332_p903,ley,1285,considerando,1
332_p903,ley,26061,considerando,1
332_p908,ley,1285,considerando,1
332_p911,ley,19550,considerando,1
332_p911,ley,24522,considerando,1
332_p911,ley,26086,considerando,1
332_p913,ley,23696,considerando,1
332_p913,ley,24463,considerando,1
332_p921,ley,9688,caratula,1
332_p921,ley,14394,considerando,1
332_p921,ley,18345,considerando,1
332_p921,ley,21839,considerando,1
332_p921,ley,24432,considerando,7
332_p921,ley,24522,considerando,1
332_p952,ley,11683,considerando,1
332_p952,ley,20628,considerando,1
332_p952,ley,23349,considerando,3
332_p952,ley,23871,considerando,1
332_p962,ley,24441,considerando,2
332_p962,ley,25561,considerando,2
332_p962,ley,25798,considerando,1
332_p962,ley,26167,considerando,5
332_p967,ley,24557,voto,2
332_p985,ley,18500,considerando,1
332_p985,ley,1168,voto,1
332_p985,ley,12251,voto,1
332_p985,ley,1447,voto,1
332_p985,ley,1532,voto,1
332_p985,ley,1894,voto,1
332_p985,ley,4141,voto,1
332_p985,ley,5217,voto,1
332_p998,ley,1537,voto,1
332_p1022,ley,23548,considerando,1
332_p1035,ley,1285,considerando,1
332_p1035,ley,17132,considerando,5
332_p1035,ley,23349,considerando,1
332_p1071,ley,25561,considerando,2
332_p1071,ley,25798,considerando,1
332_p1071,ley,26103,considerando,1
332_p1071,ley,26167,considerando,4
332_p1078,ley,24557,considerando,2
332_p1078,ley,24557,dispositivo,1
332_p1085,ley,2818,considerando,1
332_p1085,ley,24946,voto,1
332_p1109,ley,19549,considerando,1
332_p1115,ley,25344,considerando,1
332_p1118,ley,24432,considerando,1
332_p1124,ley,24937,considerando,1
332_p1140,ley,24425,considerando,1
332_p1147,ley,1285,considerando,1
332_p1147,ley,23101,considerando,6
332_p1152,ley,26167,dispositivo,1
332_p1152,ley,25798,voto,1
332_p1152,ley,26167,voto,1
332_p1186,ley,24425,considerando,1
332_p1186,ley,24490,considerando,1
332_p1276,ley,9688,caratula,1
332_p1276,ley,24432,considerando,1
332_p1276,ley,9688,considerando,1
332_p1288,ley,23661,considerando,1
332_p1298,ley,19549,voto,2
332_p1298,ley,24463,voto,11
332_p1298,ley,3784,voto,2
332_p1304,ley,24463,considerando,1
332_p1304,ley,26198,considerando,2
332_p1304,ley,26337,considerando,1
332_p1309,ley,24767,considerando,2
332_p1309,ley,25126,considerando,2
332_p1322,ley,17272,considerando,1
332_p1338,ley,23302,voto,5
332_p1346,ley,24901,voto,1
332_p1346,ley,8501,voto,1
332_p1367,ley,1285,considerando,1
332_p1367,ley,19549,considerando,1
332_p1367,ley,21708,considerando,1
332_p1376,ley,25344,voto,1
332_p1391,ley,25344,considerando,1
332_p1394,ley,2055,considerando,1
332_p1394,ley,24091,considerando,1
332_p1422,ley,21526,considerando,1
332_p1422,ley,23548,considerando,2
332_p1422,ley,2515,considerando,1
332_p1422,ley,4275,considerando,3
332_p1447,ley,23660,considerando,1
332_p1447,ley,23661,considerando,1
332_p1447,ley,3341,dispositivo,1
332_p1453,ley,26052,considerando,1
332_p1466,ley,21610,considerando,1
332_p1466,ley,21795,considerando,1
332_p1466,ley,22439,considerando,1
332_p1466,ley,23059,considerando,9
332_p1466,ley,25871,considerando,1
332_p1488,ley,8998,dispositivo,1
332_p1492,ley,11683,considerando,1
332_p1492,ley,23029,considerando,2
332_p1492,ley,23771,considerando,1
332_p1492,ley,11683,voto,1
332_p1492,ley,23029,voto,3
332_p1519,ley,13529,considerando,2
332_p1531,ley,11683,considerando,1
332_p1531,ley,1285,considerando,1
332_p1531,ley,24196,considerando,6
332_p1531,ley,25063,considerando,4
332_p1531,ley,1285,voto,1
332_p1531,ley,24196,voto,3
332_p1531,ley,25063,voto,3
332_p1544,ley,22415,considerando,1
332_p1544,ley,24331,considerando,3
332_p1555,ley,24410,considerando,1
332_p1571,ley,23928,considerando,1
332_p1571,ley,24073,considerando,2
332_p1571,ley,25561,considerando,1
332_p1571,ley,20628,voto,1
332_p1571,ley,24073,voto,2
332_p1571,ley,25561,voto,1
332_p1600,ley,25561,considerando,1
332_p1600,ley,25675,considerando,2
332_p1629,ley,1285,considerando,1
332_p1629,ley,19549,considerando,5
332_p1629,ley,21708,considerando,1
332_p1629,ley,25344,considerando,1
332_p1633,ley,1285,considerando,1
332_p1633,ley,19831,considerando,1
332_p1633,ley,19870,considerando,2
332_p1633,ley,21708,considerando,1
332_p1633,ley,23697,considerando,1
332_p1633,ley,1285,voto,1
332_p1633,ley,19831,voto,1
332_p1633,ley,21708,voto,1
332_p1651,ley,1285,considerando,1
332_p1651,ley,21708,considerando,1
332_p1655,ley,11683,considerando,6
332_p1655,ley,1285,considerando,1
332_p1655,ley,11683,voto,3
332_p1655,ley,1285,voto,1
332_p1663,ley,16986,caratula,1
332_p1663,ley,25873,caratula,2
332_p1670,ley,21839,considerando,1
332_p1670,ley,24432,considerando,1
332_p1671,ley,25561,considerando,1
332_p1688,ley,17418,considerando,2
332_p1688,ley,23928,considerando,1
332_p1688,ley,25561,considerando,1
332_p1738,ley,1285,considerando,1
332_p1738,ley,13998,considerando,1
332_p1741,ley,18345,considerando,1
332_p1741,ley,24241,considerando,1
332_p1741,ley,24655,considerando,1
332_p1743,ley,24767,considerando,3
332_p1743,ley,25126,considerando,1
332_p1743,ley,25126,voto,1
332_p1743,ley,25763,voto,2
332_p1759,ley,16986,caratula,1
332_p1769,ley,23511,voto,1
332_p1823,ley,19549,considerando,1
332_p1823,ley,24240,considerando,1
332_p1823,ley,25561,considerando,3
332_p1914,ley,18037,considerando,1
332_p1914,ley,23928,considerando,2
332_p1914,ley,24241,considerando,4
332_p1914,ley,24463,considerando,3
332_p1914,ley,25561,considerando,1
332_p1914,ley,24241,voto,3
332_p1914,ley,24463,voto,1
332_p1914,ley,25237,voto,1
332_p1928,ley,24463,considerando,2
332_p1928,ley,24624,considerando,3
332_p1928,ley,26153,considerando,1
332_p1928,ley,26337,considerando,1
332_p1928,ley,24463,voto,2
332_p1928,ley,24624,voto,3
332_p1928,ley,26153,voto,1
332_p1928,ley,26337,voto,1
332_p1933,ley,18037,considerando,1
332_p1933,ley,24018,considerando,1
332_p1933,ley,24241,considerando,4
332_p1933,ley,24463,considerando,9
332_p1933,ley,4042,considerando,3
332_p1933,ley,4903,considerando,1
332_p1933,ley,24463,voto,1
332_p1952,ley,16986,caratula,1
332_p1957,ley,23737,caratula,1
332_p1957,ley,23737,considerando,2
332_p1957,ley,26052,considerando,2
332_p1957,ley,26052,dispositivo,1
332_p1957,ley,23737,voto,2
332_p1957,ley,26052,voto,3
332_p1960,ley,1285,considerando,1
332_p1960,ley,24522,considerando,1
332_p1963,ley,1999,considerando,1
332_p1963,ley,20771,considerando,1
332_p1963,ley,23737,considerando,20
332_p2043,ley,24700,considerando,5
